gid,role,role_score,cluster_id,priority_score,evidence
100000000011452100,coordinator,0.843307384341637,0,0.7300332056612213,"Betweenness top 22.1%, PageRank top 24.0%; межкластерных связей 3, близость к seed 0.68. Паттерны: циклов 1."
100000008172352100,distributor,0.8658331850533809,32,0.673143813396101,"Отправляет 7 получателям (top 3.7%), 8 переводов на 289.5 тыс. KZT; выраженный fan-out."
100000008172721100,consolidator,0.5088567615658363,3,0.39423434821646564,"Получает от 1 отправителей (top 59.0%), вход 168.3 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008173359100,terminal,0.6085542704626333,5,0.43685056381732745,"Получено 6.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008174521100,terminal,0.7513923487544484,5,0.4698550381706076,"Получено 82.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008175078100,consolidator,0.5586610320284697,36,0.43725255193013196,"Получает от 1 отправителей (top 59.0%), вход 1.85 млн KZT; наблюдаемый остаток 100%. Паттерны: повторных маршрутов 1. Граница depth=4: исходящий поток может быть усечён."
100000008183752100,consolidator,0.47957295373665476,17,0.38706041760249943,"Получает от 1 отправителей (top 59.0%), вход 140.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008188026100,distributor,0.8391125444839858,15,0.7320956287716135,"Отправляет 4 получателям (top 6.5%), 4 переводов на 338.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 3, повторных маршрутов 1."
100000008190411100,consolidator,0.5464813167259787,51,0.40955227147095474,"Получает от 1 отправителей (top 59.0%), вход 198.4 тыс. KZT; наблюдаемый остаток 100%. Паттерны: повторных маршрутов 1. Граница depth=4: исходящий поток может быть усечён."
100000008190442100,terminal,0.633420818505338,1,0.36104092397697424,"Получено 13.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008192264100,transit,0.9534818953894602,4,0.5874545755925407,"Получено 162.8 тыс., отправлено 187.9 тыс. KZT; совпадение потоков 87%, быстрое перенаправление 100%."
100000008193258100,distributor,0.6174288256227758,16,0.4870547497932395,"Отправляет 1 получателям (top 23.8%), 1 переводов на 30.0 тыс. KZT; выраженный fan-out."
100000008193577100,distributor,0.8747102186070158,42,0.7544000657329866,"Отправляет 5 получателям (top 5.3%), 16 переводов на 480.2 тыс. KZT; выраженный fan-out. Паттерны: циклов 10, повторных маршрутов 2."
100000008200810100,terminal,0.8309653024911031,12,0.4458668848630362,"Получено 475.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008205000100,peripheral,0.6317148576512455,87,0.3180261249614364,"Периферийный узел: входящих/исходящих связей 0/0, оборот 0 KZT; сильной структурной роли нет."
100000008205937100,terminal,0.7000400355871886,13,0.46472812069306735,"Получено 35.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: повторных маршрутов 1."
100000008213966100,transit,0.7825132877707628,28,0.6474990706627042,"Получено 187.0 тыс., отправлено 436.9 тыс. KZT; совпадение потоков 43%, быстрое перенаправление 75%. Паттерны: циклов 1."
100000008219168100,terminal,0.7298798932384342,6,0.47291679795338865,"Получено 53.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008221543100,terminal,0.9163656583629892,16,0.5875690962484647,"Получено 542.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008221765100,consolidator,0.4839368327402135,4,0.3995360983250663,"Получает от 1 отправителей (top 59.0%), вход 156.4 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008223661100,distributor,0.8686470513472294,10,0.7016731760032419,"Отправляет 5 получателям (top 5.3%), 5 переводов на 262.6 тыс. KZT; выраженный fan-out."
100000008223756100,terminal,0.8992482206405693,3,0.5320096205145949,"Получено 331.7 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008229700100,distributor,0.6367104092526691,11,0.518525878349514,"Отправляет 1 получателям (top 23.8%), 1 переводов на 7.2 тыс. KZT; выраженный fan-out."
100000008232832100,distributor,0.7417459964412811,10,0.5979931542261194,"Отправляет 1 получателям (top 23.8%), 1 переводов на 138.0 тыс. KZT; выраженный fan-out."
100000008237827100,terminal,0.7081361209964413,2,0.4899211486346755,"Получено 40.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008238112100,terminal,0.7946485765124555,4,0.4451681528973307,"Получено 190.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008238989100,terminal,0.798291814946619,22,0.4503760398557552,"Получено 200.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008244300100,terminal,0.8431761565836299,4,0.5673930663145286,"Получено 65.4 тыс. KZT от 5 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008251939100,consolidator,0.5098176156583629,8,0.36302258356964756,"Получает от 1 отправителей (top 59.0%), вход 44.4 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008254069100,distributor,0.8870014086595494,20,0.705545978652675,"Отправляет 5 получателям (top 5.3%), 6 переводов на 107.5 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000008254576100,distributor,0.6218104982206406,35,0.43204272672334976,"Отправляет 1 получателям (top 23.8%), 1 переводов на 60.0 тыс. KZT; выраженный fan-out."
100000008255655100,coordinator,0.44347241992882563,16,0.3507664586598839,"Betweenness top 63.3%, PageRank top 19.5%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000008258083100,distributor,0.793777431791222,30,0.7007261063991193,"Отправляет 2 получателям (top 13.6%), 6 переводов на 2.05 млн KZT; выраженный fan-out. Паттерны: циклов 2, повторных маршрутов 2."
100000008258458100,distributor,0.7225378113879004,64,0.5268237424905278,"Отправляет 2 получателям (top 13.6%), 4 переводов на 1.56 млн KZT; выраженный fan-out."
100000008259451100,terminal,0.7320774021352313,14,0.4125154865049568,"Получено 55.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008279405100,terminal,0.8051734875444839,3,0.4688404595874336,"Получено 234.7 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008283183100,terminal,0.6873754448398576,1,0.4005169213941456,"Получено 29.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008289539100,terminal,0.6381628113879003,15,0.39058246910266486,"Получено 14.9 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008293431100,distributor,0.8755137900355874,0,0.6102788074759111,"Отправляет 5 получателям (top 5.3%), 7 переводов на 297.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000008295429100,terminal,0.8212499999999999,4,0.4627332720399906,"Получено 352.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008297199100,terminal,0.7104492882562278,0,0.43319931550088,"Получено 42.3 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008304115100,terminal,0.7269884341637011,11,0.46911261646701213,"Получено 51.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008304139100,distributor,0.9487730363497712,2,0.8524656851757112,"Отправляет 24 получателям (top 1.0%), 43 переводов на 1.69 млн KZT; выраженный fan-out. Паттерны: циклов 290, повторных маршрутов 2, дроблений 4."
100000008306857100,terminal,0.7744661921708185,12,0.40844384892403507,"Получено 125.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008308418100,consolidator,0.4408585409252669,0,0.3891622903426284,"Получает от 1 отправителей (top 59.0%), вход 50.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008309514100,terminal,0.6491503558718861,1,0.3677868314502839,"Получено 17.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008314203100,transit,0.9319058916567814,10,0.8014393380698474,"Seed с неполным входящим потоком; отправлено 327.0 тыс. KZT 2 получателям, быстрое перенаправление 78%. Паттерны: циклов 4, повторных маршрутов 2, цепочек A→B→C 1."
100000008314863100,terminal,0.6299510676156583,2,0.4187178333665171,"Получено 12.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008321975100,consolidator,0.38839412811387897,21,0.3033474406316488,"Получает от 1 отправителей (top 59.0%), вход 5.9 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008324800100,transit,0.9808952011368974,71,0.7365543955247161,"Получено 526.5 тыс., отправлено 511.0 тыс. KZT; совпадение потоков 97%, быстрое перенаправление 100%. Паттерны: циклов 1, повторных маршрутов 1."
100000008327791100,coordinator,0.4465729537366548,16,0.3560822059908448,"Betweenness top 63.3%, PageRank top 17.7%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000008331280100,consolidator,0.44683274021352315,26,0.34420990152484815,"Получает от 1 отправителей (top 59.0%), вход 41.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008332511100,terminal,0.7636521352313167,6,0.4755252332058967,"Получено 100.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008333492100,consolidator,0.515547153024911,47,0.37342905878386307,"Получает от 1 отправителей (top 59.0%), вход 216.4 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008335401100,terminal,0.7831983985765124,8,0.4543142187587028,"Получено 150.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008336318100,consolidator,0.5428113879003558,7,0.40707124565465314,"Получает от 1 отправителей (top 59.0%), вход 170.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008337304100,consolidator,0.4938834519572953,3,0.38304195377576156,"Получает от 1 отправителей (top 59.0%), вход 105.5 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008343415100,consolidator,0.4685631672597864,3,0.3844640719348459,"Получает от 1 отправителей (top 59.0%), вход 100.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008343874100,transit,0.7945856953427392,3,0.6133497328337782,"Получено 283.5 тыс., отправлено 176.4 тыс. KZT; совпадение потоков 62%, быстрое перенаправление 60%."
100000008346837100,distributor,0.9144755686972298,13,0.8109683910650053,"Отправляет 25 получателям (top 0.9%), 26 переводов на 1.26 млн KZT; выраженный fan-out. Паттерны: циклов 111, дроблений 5, синхронных дней 1."
100000008349675100,transit,0.8267486987573552,6,0.5919948731120639,"Получено 46.5 тыс., отправлено 36.6 тыс. KZT; совпадение потоков 79%, быстрое перенаправление 50%."
100000008349740100,consolidator,0.4846352313167259,36,0.3321579621446169,"Получает от 1 отправителей (top 59.0%), вход 70.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008352542100,terminal,0.7260631672597865,2,0.44937158070280847,"Получено 50.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008356606100,terminal,0.8696396797153024,13,0.5057769317574478,"Получено 168.5 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008376089100,terminal,0.7774733096085409,30,0.42037950231855925,"Получено 135.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008376785100,consolidator,0.4972286476868327,4,0.4036326862831311,"Получает от 1 отправителей (top 59.0%), вход 234.2 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008379273100,distributor,0.8175889679715304,8,0.5839609307699223,"Отправляет 4 получателям (top 6.5%), 4 переводов на 38.0 тыс. KZT; выраженный fan-out."
100000008383405100,terminal,0.6769661921708184,23,0.45298279466477187,"Получено 25.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008388049100,terminal,0.8329314946619216,12,0.44699850401246183,"Получено 496.4 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008389800100,distributor,0.8625599051008305,5,0.7211242288037619,"Отправляет 7 получателям (top 3.7%), 8 переводов на 401.6 тыс. KZT; выраженный fan-out. Паттерны: циклов 2."
100000008405209100,terminal,0.731267793594306,16,0.4084090673615385,"Получено 54.4 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008406609100,terminal,0.6980738434163701,20,0.43011616121126806,"Получено 34.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008413748100,distributor,0.9254905100830368,16,0.6978387329570167,"Отправляет 18 получателям (top 1.4%), 21 переводов на 1.38 млн KZT; выраженный fan-out. Паттерны: циклов 85, дроблений 1."
100000008416433100,terminal,0.6599644128113878,14,0.37359670885046375,"Получено 20.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008417029100,terminal,0.7636521352313167,7,0.4364501540146254,"Получено 100.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008417359100,transit,0.8040905651538577,16,0.5228004468418964,"Получено 40.8 тыс., отправлено 110.8 тыс. KZT; совпадение потоков 37%, быстрое перенаправление 100%. Паттерны: циклов 1."
100000008418835100,transit,0.9362173784104391,15,0.8389301558605161,"Seed с неполным входящим потоком; отправлено 186.2 тыс. KZT 4 получателям, быстрое перенаправление 83%. Паттерны: повторных маршрутов 1."
100000008418934100,terminal,0.8219439501779359,7,0.4719668226494739,"Получено 360.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008422226100,terminal,0.7543994661921708,0,0.44228518346293844,"Получено 87.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008427027100,terminal,0.8158140569395017,2,0.4999087593099836,"Получено 300.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008430691100,distributor,0.791803825622776,70,0.5811125799974369,"Отправляет 2 получателям (top 13.6%), 2 переводов на 604.9 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000008432942100,terminal,0.7126467971530249,0,0.419953859294772,"Получено 44.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008436257100,terminal,0.7803514234875445,16,0.41801721249773055,"Получено 35.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008438656100,coordinator,0.770077846975089,2,0.6645780579778205,"Betweenness top 13.5%, PageRank top 65.7%; межкластерных связей 1, близость к seed 0.68."
100000008443341100,coordinator,0.9059030249110321,11,0.7552417944044817,"Betweenness top 2.9%, PageRank top 9.6%; межкластерных связей 2, близость к seed 0.68. Паттерны: циклов 35."
100000008454065100,terminal,0.673959074733096,14,0.38045097931309724,"Получено 24.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008459449100,terminal,0.7304581850533808,0,0.4434675908077012,"Получено 53.7 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008460102100,distributor,0.9258518683274023,19,0.6166651159367155,"Отправляет 31 получателям (top 0.7%), 34 переводов на 476.6 тыс. KZT; выраженный fan-out. Паттерны: дроблений 5."
100000008461217100,coordinator,0.4492953736654805,50,0.33438598175244977,"Betweenness top 63.3%, PageRank top 16.1%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000008461532100,distributor,0.8720590154211152,26,0.7022461687783799,"Отправляет 8 получателям (top 3.2%), 9 переводов на 2.53 млн KZT; выраженный fan-out. Паттерны: циклов 1."
100000008463968100,terminal,0.6222019572953736,1,0.3561596072509956,"Получено 10.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008465789100,distributor,0.9144406792966298,10,0.6705368542345934,"Отправляет 16 получателям (top 1.6%), 17 переводов на 1.86 млн KZT; выраженный fan-out. Паттерны: циклов 6, дроблений 1."
100000008466579100,distributor,0.9130796185303116,10,0.7177695131475638,"Отправляет 17 получателям (top 1.5%), 20 переводов на 1.93 млн KZT; выраженный fan-out. Паттерны: циклов 4, дроблений 3."
100000008468762100,terminal,0.8700444839857652,17,0.48116797653383786,"Получено 170.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008469048100,consolidator,0.500911921708185,0,0.46324674739754806,"Получает от 1 отправителей (top 59.0%), вход 265.2 тыс. KZT; наблюдаемый остаток 100%. Паттерны: повторных маршрутов 1. Граница depth=4: исходящий поток может быть усечён."
100000008470470100,terminal,0.6971485765124555,1,0.4520422027833436,"Получено 33.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008471634100,coordinator,0.4694866548042705,25,0.36193634446802603,"Betweenness top 63.3%, PageRank top 4.2%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000008472324100,terminal,0.800200177935943,4,0.44814784384357104,"Получено 205.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008473207100,terminal,0.7996797153024912,2,0.5283124817057201,"Получено 202.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: повторных маршрутов 1."
100000008473765100,terminal,0.6905560498220641,3,0.4018279979823567,"Получено 30.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008474308100,distributor,0.7150518979833926,11,0.5138742500389409,"Отправляет 1 получателям (top 23.8%), 1 переводов на 10.0 тыс. KZT; выраженный fan-out. Паттерны: циклов 1."
100000008474391100,terminal,0.6599644128113878,22,0.38793296867604743,"Получено 20.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008477350100,distributor,0.9119332147093713,0,0.771087742852822,"Отправляет 39 получателям (top 0.4%), 44 переводов на 3.37 млн KZT; выраженный fan-out. Паттерны: циклов 464, дроблений 2."
100000008478414100,terminal,0.6222019572953736,1,0.3666802908538674,"Получено 10.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008486520100,distributor,0.6392459964412812,5,0.5585553556473535,"Отправляет 1 получателям (top 23.8%), 1 переводов на 14.0 тыс. KZT; выраженный fan-out."
100000008488166100,terminal,0.6062411032028469,1,0.34954572824743685,"Получено 5.6 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008489604100,terminal,0.6280427046263345,1,0.35852802362110237,"Получено 11.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008489922100,distributor,0.9211760881467287,7,0.780497841228327,"Отправляет 36 получателям (top 0.5%), 41 переводов на 3.79 млн KZT; выраженный fan-out. Паттерны: циклов 6, повторных маршрутов 1, дроблений 6."
100000008490127100,distributor,0.8716589349262837,4,0.5943576046714708,"Отправляет 6 получателям (top 4.3%), 9 переводов на 923.0 тыс. KZT; выраженный fan-out."
100000008491390100,terminal,0.7019483985765124,0,0.4149665309725118,"Получено 36.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008493007100,transit,0.9935542704626334,1,0.5494893261900102,"Получено 26.1 тыс., отправлено 26.1 тыс. KZT; совпадение потоков 100%, быстрое перенаправление 100%."
100000008497298100,terminal,0.8386565836298933,7,0.483101916470244,"Получено 600.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008501413100,transit,0.8885037680552648,33,0.5053460972259726,"Получено 5.0 тыс., отправлено 5.1 тыс. KZT; совпадение потоков 98%, быстрое перенаправление 0%."
100000008502995100,terminal,0.6769661921708184,0,0.44798975533417507,"Получено 25.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008503177100,terminal,0.6976112099644128,3,0.4059308496933833,"Получено 34.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008507703100,terminal,0.6865658362989323,1,0.3862640424566029,"Получено 28.5 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008512552100,distributor,0.8524268979833928,16,0.7350463955512097,"Отправляет 6 получателям (top 4.3%), 11 переводов на 1.30 млн KZT; выраженный fan-out. Паттерны: циклов 13, повторных маршрутов 1."
100000008512827100,distributor,0.8836313190072087,12,0.6640822537856793,"Отправляет 10 получателям (top 2.7%), 10 переводов на 1.94 млн KZT; выраженный fan-out. Паттерны: дроблений 2."
100000008513251100,peripheral,0.6317148576512455,88,0.3180261249614364,"Периферийный узел: входящих/исходящих связей 0/0, оборот 0 KZT; сильной структурной роли нет."
100000008514970100,distributor,0.617673487544484,3,0.5289290834423516,"Отправляет 1 получателям (top 23.8%), 1 переводов на 31.0 тыс. KZT; выраженный fan-out."
100000008516839100,terminal,0.8800578291814946,20,0.6054431679332924,"Получено 155.0 тыс. KZT от 3 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008517061100,consolidator,0.5875845195729537,14,0.4182850606472493,"Получает от 1 отправителей (top 59.0%), вход 1.84 млн KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008517538100,distributor,0.8968389679715303,7,0.7031275658675546,"Отправляет 17 получателям (top 1.5%), 18 переводов на 1.44 млн KZT; выраженный fan-out. Паттерны: повторных маршрутов 1, дроблений 1."
100000008522127100,distributor,0.7867927046263345,63,0.49809971094461747,"Отправляет 1 получателям (top 23.8%), 3 переводов на 145.0 тыс. KZT; выраженный fan-out."
100000008524903100,coordinator,0.40550978647686836,0,0.35879625999733655,"Betweenness top 63.3%, PageRank top 41.8%; межкластерных связей 0, близость к seed 0.29. Граница depth=4: исходящий поток может быть усечён."
100000008525136100,consolidator,0.48428380782918146,0,0.35672077957029025,"Получает от 1 отправителей (top 59.0%), вход 14.1 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008531133100,distributor,0.8374362396204034,5,0.6513002157021509,"Отправляет 3 получателям (top 8.9%), 3 переводов на 158.3 тыс. KZT; выраженный fan-out."
100000008531186100,terminal,0.7744661921708185,2,0.48525973987459753,"Получено 125.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008532050100,terminal,0.8300400355871885,4,0.4692819940133882,"Получено 455.2 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008536546100,terminal,0.8887811387900356,17,0.49295375992558105,"Получено 250.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008537380100,terminal,0.6135275800711742,1,0.35266583500900267,"Получено 8.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008545727100,distributor,0.8816218649381461,8,0.636992488728596,"Отправляет 6 получателям (top 4.3%), 7 переводов на 1.87 млн KZT; выраженный fan-out. Паттерны: циклов 1."
100000008546855100,coordinator,0.8421908362989323,18,0.6941540155606202,"Betweenness top 9.0%, PageRank top 2.7%; межкластерных связей 3, близость к seed 0.36. Паттерны: циклов 2, дроблений 2, синхронных дней 1."
100000008547295100,terminal,0.6401290035587188,6,0.4246663492634316,"Получено 15.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008547844100,distributor,0.9044254825838457,10,0.7306291086396314,"Отправляет 19 получателям (top 1.3%), 21 переводов на 2.04 млн KZT; выраженный fan-out. Паттерны: циклов 8, дроблений 2."
100000008547948100,distributor,0.9038352609727166,7,0.7506144915324325,"Отправляет 26 получателям (top 0.9%), 31 переводов на 5.19 млн KZT; выраженный fan-out. Паттерны: циклов 8, дроблений 4, синхронных дней 1."
100000008548853100,terminal,0.6360231316725978,1,0.3621637887456575,"Получено 14.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008551752100,consolidator,0.5393016014234875,40,0.3803460997836443,"Получает от 1 отправителей (top 59.0%), вход 406.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008554390100,consolidator,0.46109430604982204,19,0.3174224386763088,"Получает от 1 отправителей (top 59.0%), вход 14.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008555233100,terminal,0.8286521352313166,17,0.4535953472089119,"Получено 440.6 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008555918100,distributor,0.7170640569395018,2,0.624765490497876,"Отправляет 2 получателям (top 13.6%), 2 переводов на 43.3 тыс. KZT; выраженный fan-out."
100000008556318100,terminal,0.8722998220640569,2,0.5817506422712037,"Получено 180.1 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008557672100,terminal,0.7205115658362989,1,0.4197884759072481,"Получено 49.1 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008560263100,consolidator,0.49582295373665475,4,0.3749511471372236,"Получает от 1 отправителей (top 59.0%), вход 100.0 тыс. KZT; наблюдаемый остаток 100%. Граница depth=4: исходящий поток может быть усечён."
100000008560717100,consolidator,0.8334191198729894,4,0.6710299133594273,"Получает от 7 отправителей (top 0.8%), вход 529.0 тыс. KZT; наблюдаемый остаток 95%."
100000008561016100,transit,0.9854461623545254,7,0.6375900568104194,"Получено 180.0 тыс., отправлено 185.0 тыс. KZT; совпадение потоков 97%, быстрое перенаправление 100%. Паттерны: цепочек A→B→C 1."
100000008566737100,terminal,0.8843282918149465,0,0.594232305059227,"Получено 230.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008568512100,terminal,0.7971930604982206,4,0.44664885327485254,"Получено 199.6 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008571243100,terminal,0.7772998220640569,8,0.42157264367399916,"Получено 134.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008571433100,transit,0.8847212336892052,52,0.7818930588952022,"Seed с неполным входящим потоком; отправлено 1.43 млн KZT 2 получателям, быстрое перенаправление 67%. Паттерны: циклов 2, цепочек A→B→C 1."
100000008571443100,terminal,0.8200800711743771,13,0.50596617472089,"Получено 65.0 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008575624100,distributor,0.9123131672597866,48,0.5546005790341201,"Отправляет 3 получателям (top 8.9%), 5 переводов на 89.5 тыс. KZT; выраженный fan-out."
100000008576243100,terminal,0.8321663701067615,0,0.5426343722644754,"Получено 82.9 тыс. KZT от 2 отправителей, исходящий поток 0 KZT; средства преимущественно остаются. Паттерны: повторных маршрутов 1."
100000008576528100,terminal,0.6856983985765125,4,0.39183922646673924,"Получено 28.0 тыс. KZT от 1 отправителей, исходящий поток 0 KZT; средства преимущественно остаются."
100000008579978100,transit,0.8260218029301659,4,0.5782464268591543,"Получено 34.0 тыс., отправлено 77.0 тыс. KZT; совпадение потоков 44%, быстрое перенаправление 100%. Паттерны: повторных маршрутов 1."
100000008582730100,transit,0.9935542704626334,18,0.579820135169317,"Получено 5.0 тыс., отправлено 5.0 тыс. KZT; совпадение потоков 100%, быстрое перенаправление 100%. Паттерны: циклов 1."
